simulation,selected_players,jaccard,tsf_optimum,tsf_baseline_reference,delta_tsf,tsf_baseline_perturbed,regret,orbit_open
168,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45676019129380796,0.4556941843506398,0.001066006943168163,0.45676019129380796,0.0,1
169,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4565029031106451,0.4556941843506398,0.0008087187600053225,0.4565029031106451,0.0,1
170,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45615868443969143,0.4556941843506398,0.00046450008905163376,0.45615868443969143,0.0,1
171,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4553395602702802,0.4556941843506398,-0.00035462408035957793,0.4553395602702802,0.0,1
172,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4545601526756182,0.4556941843506398,-0.001134031675021574,0.4545601526756182,0.0,1
173,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45383712904516815,0.4556941843506398,-0.0018570553054716443,0.45383712904516815,0.0,1
174,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45473649312851216,0.4556941843506398,-0.0009576912221276324,0.45473649312851216,0.0,1
175,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555483711053163,0.4556941843506398,-0.0001458132453234784,0.4555483711053163,0.0,1
176,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558471300619781,0.4556941843506398,0.0001529457113382815,0.4558471300619781,0.0,1
177,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4539504765623581,0.4556941843506398,-0.001743707788281701,0.4539504765623581,0.0,1
178,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4564203367124158,0.4556941843506398,0.000726152361775978,0.4564203367124158,0.0,1
179,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563478421533108,0.4556941843506398,0.0006536578026710149,0.4563478421533108,0.0,1
180,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563567956882516,0.4556941843506398,0.000662611337611807,0.4563567956882516,0.0,1
181,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4571046122303031,0.4556941843506398,0.0014104278796632785,0.4571046122303031,0.0,1
182,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45637724839754423,0.4556941843506398,0.0006830640469044358,0.45637724839754423,0.0,1
183,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4550522243871895,0.4556941843506398,-0.0006419599634502893,0.4550522243871895,0.0,1
184,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556890462576553,0.4556941843506398,-5.1380929845246115e-06,0.4556890462576553,0.0,1
185,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.456169318971428,0.4556941843506398,0.0004751346207881868,0.456169318971428,0.0,1
186,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4562385669372505,0.4556941843506398,0.0005443825866107144,0.4562385669372505,0.0,1
187,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555031869956432,0.4556941843506398,-0.00019099735499661374,0.4555031869956432,0.0,1
188,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563486498173027,0.4556941843506398,0.0006544654666629235,0.4563486498173027,0.0,1
189,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4545334537493285,0.4556941843506398,-0.0011607306013112773,0.4545334537493285,0.0,1
190,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4559290316934108,0.4556941843506398,0.00023484734277101627,0.4559290316934108,0.0,1
191,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4568994665028048,0.4556941843506398,0.001205282152164977,0.4568994665028048,0.0,1
192,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45521141184981784,0.4556941843506398,-0.00048277250082195966,0.45521141184981784,0.0,1
193,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45702818559481884,0.4556941843506398,0.0013340012441790394,0.45702818559481884,0.0,1
194,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.454685208464473,0.4556941843506398,-0.0010089758861667741,0.454685208464473,0.0,1
195,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4547340628412039,0.4556941843506398,-0.0009601215094359183,0.4547340628412039,0.0,1
196,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45612584143975077,0.4556941843506398,0.00043165708911097056,0.45612584143975077,0.0,1
197,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45598974943850623,0.4556941843506398,0.000295565087866434,0.45598974943850623,0.0,1
198,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45528257736595734,0.4556941843506398,-0.0004116069846824555,0.45528257736595734,0.0,1
199,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4561193215976591,0.4556941843506398,0.00042513724701931377,0.4561193215976591,0.0,1
200,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45501672912943203,0.4556941843506398,-0.0006774552212077678,0.45501672912943203,0.0,1
201,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558102210259919,0.4556941843506398,0.00011603667535209361,0.4558102210259919,0.0,1
202,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45648113699108395,0.4556941843506398,0.0007869526404441496,0.45648113699108395,0.0,1
203,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557870461570922,0.4556941843506398,9.28618064524045e-05,0.4557870461570922,0.0,1
204,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45577144301434525,0.4556941843506398,7.725866370544843e-05,0.45577144301434525,0.0,1
205,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45664642518336807,0.4556941843506398,0.0009522408327282683,0.45664642518336807,0.0,1
206,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45569427575098576,0.4556941843506398,9.140034595844782e-08,0.45569427575098576,0.0,1
207,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45482638101957484,0.4556941843506398,-0.0008678033310649536,0.45482638101957484,0.0,1
208,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4564083541252225,0.4556941843506398,0.000714169774582718,0.4564083541252225,0.0,1
209,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45507167676857263,0.4556941843506398,-0.0006225075820671666,0.45507167676857263,0.0,1
210,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45613878449144585,0.4556941843506398,0.0004446001408060507,0.45613878449144585,0.0,1
211,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4568860623601516,0.4556941843506398,0.0011918780095118153,0.4568860623601516,0.0,1
212,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45663148071884296,0.4556941843506398,0.0009372963682031665,0.45663148071884296,0.0,1
213,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45528837792452903,0.4556941843506398,-0.00040580642611076634,0.45528837792452903,0.0,1
214,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45563661946922396,0.4556941843506398,-5.756488141583915e-05,0.45563661946922396,0.0,1
215,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45570718371377417,0.4556941843506398,1.2999363134369446e-05,0.45570718371377417,0.0,1
216,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4559284988050596,0.4556941843506398,0.00023431445441979282,0.4559284988050596,0.0,1
217,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45475162739029895,0.4556941843506398,-0.0009425569603408457,0.45475162739029895,0.0,1
218,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552831851279934,0.4556941843506398,-0.0004109992226464243,0.4552831851279934,0.0,1
219,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45440929619746195,0.4556941843506398,-0.0012848881531778433,0.45440929619746195,0.0,1
220,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558171972571977,0.4556941843506398,0.00012301290655791774,0.4558171972571977,0.0,1
221,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552104990688568,0.4556941843506398,-0.0004836852817829973,0.4552104990688568,0.0,1
222,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45584215617986124,0.4556941843506398,0.00014797182922143826,0.45584215617986124,0.0,1
223,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4571050521095895,0.4556941843506398,0.0014108677589497187,0.4571050521095895,0.0,1
224,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45608326738284355,0.4556941843506398,0.00038908303220375196,0.45608326738284355,0.0,1
225,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4554416991722745,0.4556941843506398,-0.0002524851783652915,0.4554416991722745,0.0,1
226,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4570331631883562,0.4556941843506398,0.001338978837716387,0.4570331631883562,0.0,1
227,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560998167742849,0.4556941843506398,0.0004056324236451081,0.4560998167742849,0.0,1
228,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45576971732979066,0.4556941843506398,7.553297915086077e-05,0.45576971732979066,0.0,1
229,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45595287850267574,0.4556941843506398,0.00025869415203594315,0.45595287850267574,0.0,1
230,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4546911282961986,0.4556941843506398,-0.001003056054441176,0.4546911282961986,0.0,1
231,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4553007521281007,0.4556941843506398,-0.0003934322225390696,0.4553007521281007,0.0,1
232,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4546052399758982,0.4556941843506398,-0.0010889443747416072,0.4546052399758982,0.0,1
233,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45528929676334073,0.4556941843506398,-0.00040488758729906316,0.45528929676334073,0.0,1
234,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45517626325342886,0.4556941843506398,-0.0005179210972109383,0.45517626325342886,0.0,1
235,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4538979094453258,0.4556941843506398,-0.001796274905313977,0.4538979094453258,0.0,1
236,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45487736724392835,0.4556941843506398,-0.0008168171067114427,0.45487736724392835,0.0,1
237,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551598357407355,0.4556941843506398,-0.0005343486099043115,0.4551598357407355,0.0,1
238,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45633792521377337,0.4556941843506398,0.0006437408631335684,0.45633792521377337,0.0,1
239,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4536564680079467,0.4556941843506398,-0.002037716342693119,0.4536564680079467,0.0,1
240,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560737934335596,0.4556941843506398,0.0003796090829197851,0.4560737934335596,0.0,1
241,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555123194449868,0.4556941843506398,-0.00018186490565297309,0.4555123194449868,0.0,1
242,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45499670452021523,0.4556941843506398,-0.0006974798304245633,0.45499670452021523,0.0,1
243,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45545647443082504,0.4556941843506398,-0.00023770991981475476,0.45545647443082504,0.0,1
244,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45538332646719837,0.4556941843506398,-0.00031085788344142884,0.45538332646719837,0.0,1
245,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4539114169016406,0.4556941843506398,-0.0017827674489991896,0.4539114169016406,0.0,1
246,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45667191778129257,0.4556941843506398,0.0009777334306527719,0.45667191778129257,0.0,1
247,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45504495771853704,0.4556941843506398,-0.0006492266321027618,0.45504495771853704,0.0,1
248,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557938064930994,0.4556941843506398,9.962214245962109e-05,0.4557938064930994,0.0,1
249,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45460932948052135,0.4556941843506398,-0.0010848548701184457,0.45460932948052135,0.0,1
250,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560758412752416,0.4556941843506398,0.000381656924601792,0.4560758412752416,0.0,1
251,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4553412233600693,0.4556941843506398,-0.00035296099057047226,0.4553412233600693,0.0,1
252,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557631486971918,0.4556941843506398,6.8964346552014e-05,0.4557631486971918,0.0,1
253,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556163652932568,0.4556941843506398,-7.781905738302175e-05,0.4556163652932568,0.0,1
254,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45661778194626135,0.4556941843506398,0.0009235975956215503,0.45661778194626135,0.0,1
255,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45446212357349636,0.4556941843506398,-0.00123206077714344,0.45446212357349636,0.0,1
256,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4568647195603551,0.4556941843506398,0.0011705352097153288,0.4568647195603551,0.0,1
257,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45724017001107475,0.4556941843506398,0.0015459856604349564,0.45724017001107475,0.0,1
258,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4561597388997487,0.4556941843506398,0.00046555454910890415,0.4561597388997487,0.0,1
259,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4544963894468156,0.4556941843506398,-0.001197794903824212,0.4544963894468156,0.0,1
260,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4553825549836644,0.4556941843506398,-0.00031162936697537447,0.4553825549836644,0.0,1
261,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4564784723728277,0.4556941843506398,0.0007842880221878845,0.4564784723728277,0.0,1
262,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45405655177448845,0.4556941843506398,-0.0016376325761513488,0.45405655177448845,0.0,1
263,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45758734245160004,0.4556941843506398,0.001893158100960246,0.45758734245160004,0.0,1
264,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560839928049806,0.4556941843506398,0.0003898084543407787,0.4560839928049806,0.0,1
265,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4568806381083178,0.4556941843506398,0.0011864537576780076,0.4568806381083178,0.0,1
266,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563550943661271,0.4556941843506398,0.0006609100154872927,0.4563550943661271,0.0,1
267,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45536971998888165,0.4556941843506398,-0.00032446436175814775,0.45536971998888165,0.0,1
268,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45694467256931015,0.4556941843506398,0.0012504882186703536,0.45694467256931015,0.0,1
269,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45599625217014683,0.4556941843506398,0.00030206781950703476,0.45599625217014683,0.0,1
270,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4549627100573317,0.4556941843506398,-0.0007314742933081098,0.4549627100573317,0.0,1
271,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4570212274978619,0.4556941843506398,0.0013270431472220956,0.4570212274978619,0.0,1
272,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45573473251744145,0.4556941843506398,4.054816680165718e-05,0.45573473251744145,0.0,1
273,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557586863657703,0.4556941843506398,6.450201513052978e-05,0.4557586863657703,0.0,1
274,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45484705552715365,0.4556941843506398,-0.0008471288234861429,0.45484705552715365,0.0,1
275,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45333853670431457,0.4556941843506398,-0.002355647646325232,0.45333853670431457,0.0,1
276,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.456097545307272,0.4556941843506398,0.00040336095663218163,0.456097545307272,0.0,1
277,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552173842881704,0.4556941843506398,-0.000476800062469418,0.4552173842881704,0.0,1
278,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45571428961638294,0.4556941843506398,2.0105265743142198e-05,0.45571428961638294,0.0,1
279,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45375159713698243,0.4556941843506398,-0.0019425872136573652,0.45375159713698243,0.0,1
280,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558233857008398,0.4556941843506398,0.00012920135020000334,0.4558233857008398,0.0,1
281,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4572109482172475,0.4556941843506398,0.0015167638666077066,0.4572109482172475,0.0,1
282,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4567678128054712,0.4556941843506398,0.001073628454831388,0.4567678128054712,0.0,1
283,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4567603621717785,0.4556941843506398,0.001066177821138714,0.4567603621717785,0.0,1
284,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45449491784425144,0.4556941843506398,-0.0011992665063883523,0.45449491784425144,0.0,1
285,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45534322823199513,0.4556941843506398,-0.00035095611864466303,0.45534322823199513,0.0,1
286,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45617430244737645,0.4556941843506398,0.00048011809673664807,0.45617430244737645,0.0,1
287,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45457009470430165,0.4556941843506398,-0.0011240896463381445,0.45457009470430165,0.0,1
288,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563272479293522,0.4556941843506398,0.0006330635787124006,0.4563272479293522,0.0,1
289,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563847973262808,0.4556941843506398,0.0006906129756409918,0.4563847973262808,0.0,1
290,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555165371248431,0.4556941843506398,-0.00017764722579671766,0.4555165371248431,0.0,1
291,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552671764628369,0.4556941843506398,-0.00042700788780292154,0.4552671764628369,0.0,1
292,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560132453148562,0.4556941843506398,0.00031906096421641106,0.4560132453148562,0.0,1
293,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4567568188840744,0.4556941843506398,0.001062634533434581,0.4567568188840744,0.0,1
294,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.456343485428633,0.4556941843506398,0.000649301077993214,0.456343485428633,0.0,1
295,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45618168641208534,0.4556941843506398,0.00048750206144554387,0.45618168641208534,0.0,1
296,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556559489797184,0.4556941843506398,-3.823537092140228e-05,0.4556559489797184,0.0,1
297,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4567393007785645,0.4556941843506398,0.0010451164279247083,0.4567393007785645,0.0,1
298,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45671650653384976,0.4556941843506398,0.0010223221832099672,0.45671650653384976,0.0,1
299,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4554102990658123,0.4556941843506398,-0.00028388528482747866,0.4554102990658123,0.0,1
300,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4543091439794471,0.4556941843506398,-0.0013850403711926917,0.4543091439794471,0.0,1
301,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4572923282973387,0.4556941843506398,0.0015981439466988823,0.4572923282973387,0.0,1
302,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4553760068107401,0.4556941843506398,-0.0003181775398997111,0.4553760068107401,0.0,1
303,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557108790412302,0.4556941843506398,1.669469059040196e-05,0.4557108790412302,0.0,1
304,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4567333556934994,0.4556941843506398,0.0010391713428595795,0.4567333556934994,0.0,1
305,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45567809152868544,0.4556941843506398,-1.6092821954361014e-05,0.45567809152868544,0.0,1
306,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45497405528352064,0.4556941843506398,-0.0007201290671191574,0.45497405528352064,0.0,1
307,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4545953884065943,0.4556941843506398,-0.0010987959440454942,0.4545953884065943,0.0,1
308,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45537012709700253,0.4556941843506398,-0.00032405725363726656,0.45537012709700253,0.0,1
309,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45463764160339104,0.4556941843506398,-0.0010565427472487565,0.45463764160339104,0.0,1
310,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45583334988349966,0.4556941843506398,0.000139165532859864,0.45583334988349966,0.0,1
311,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4545759227312399,0.4556941843506398,-0.001118261619399874,0.4545759227312399,0.0,1
312,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4562853114051397,0.4556941843506398,0.0005911270544999292,0.4562853114051397,0.0,1
313,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45592559204508964,0.4556941843506398,0.00023140769444984777,0.45592559204508964,0.0,1
314,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4571111595682288,0.4556941843506398,0.0014169752175889894,0.4571111595682288,0.0,1
315,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45568113707677915,0.4556941843506398,-1.3047273860644637e-05,0.45568113707677915,0.0,1
316,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.454208983732757,0.4556941843506398,-0.0014852006178828203,0.454208983732757,0.0,1
317,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45396526030759476,0.4556941843506398,-0.0017289240430450326,0.45396526030759476,0.0,1
318,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556688909870824,0.4556941843506398,-2.5293363557388204e-05,0.4556688909870824,0.0,1
319,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4550375095149236,0.4556941843506398,-0.0006566748357161867,0.4550375095149236,0.0,1
320,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556859447406023,0.4556941843506398,-8.239610037485967e-06,0.4556859447406023,0.0,1
321,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551482597608908,0.4556941843506398,-0.0005459245897490028,0.4551482597608908,0.0,1
322,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4547909430082395,0.4556941843506398,-0.0009032413424002739,0.4547909430082395,0.0,1
323,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557088037953826,0.4556941843506398,1.4619444742791643e-05,0.4557088037953826,0.0,1
324,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45673210485923754,0.4556941843506398,0.001037920508597745,0.45673210485923754,0.0,1
325,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4572905083771326,0.4556941843506398,0.0015963240264927903,0.4572905083771326,0.0,1
326,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45427699750651307,0.4556941843506398,-0.0014171868441267277,0.45427699750651307,0.0,1
327,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45620956368348153,0.4556941843506398,0.0005153793328417366,0.45620956368348153,0.0,1
328,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45563284341370913,0.4556941843506398,-6.1340936930665e-05,0.45563284341370913,0.0,1
329,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45761756494380157,0.4556941843506398,0.001923380593161772,0.45761756494380157,0.0,1
330,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45668857089288717,0.4556941843506398,0.0009943865422473719,0.45668857089288717,0.0,1
331,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558680812241802,0.4556941843506398,0.0001738968735404134,0.4558680812241802,0.0,1
332,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45635219145573636,0.4556941843506398,0.0006580071050965586,0.45635219145573636,0.0,1
333,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4564173523598166,0.4556941843506398,0.0007231680091768222,0.4564173523598166,0.0,1
334,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45596268792571215,0.4556941843506398,0.0002685035750723541,0.45596268792571215,0.0,1
335,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45564527820793144,0.4556941843506398,-4.8906142708360356e-05,0.45564527820793144,0.0,1
336,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45547787941429796,0.4556941843506398,-0.0002163049363418379,0.45547787941429796,0.0,1
